timestamp;KAHL1 [A];KAHL2 [A]
2026-02-18 20:12:13;153;168
2026-02-18 20:12:23;164;171
2026-02-18 20:12:53;152;157
2026-02-18 20:13:03;166;159
2026-02-18 20:13:23;152;192
2026-02-18 20:13:33;157;175
2026-02-18 20:13:43;148;150
2026-02-18 20:13:53;157;170
2026-02-18 20:15:13;167;175
2026-02-18 20:15:23;163;162
2026-02-18 20:15:43;157;175
2026-02-18 20:16:03;152;161
2026-02-18 20:16:13;168;168
2026-02-18 20:16:23;177;185
2026-02-18 20:16:33;167;166
2026-02-18 20:16:53;158;182
2026-02-18 20:17:03;168;179
2026-02-18 20:17:23;143;169
2026-02-18 20:17:33;158;165
2026-02-18 20:17:53;158;176
2026-02-18 20:18:03;167;165
2026-02-18 20:19:03;153;171
2026-02-18 20:19:23;167;172
2026-02-18 20:19:43;158;161
2026-02-18 20:19:53;167;171
2026-02-18 20:20:43;167;153
2026-02-18 20:20:53;167;188
2026-02-18 20:21:03;167;176
2026-02-18 20:21:13;176;188
2026-02-18 20:21:43;167;173
2026-02-18 20:21:54;197;170
2026-02-18 20:22:03;182;180
2026-02-18 20:22:13;172;179
2026-02-18 20:22:34;187;196
2026-02-18 20:22:43;182;183
2026-02-18 20:22:53;195;174
2026-02-18 20:23:13;177;182
2026-02-18 20:23:23;186;162
2026-02-18 20:23:33;186;194
2026-02-18 20:23:54;173;183
2026-02-18 20:24:03;188;168
2026-02-18 20:24:13;177;180
2026-02-18 20:24:34;173;202
2026-02-18 20:24:43;172;186
2026-02-18 20:24:53;172;176
2026-02-18 20:25:04;192;182
2026-02-18 20:25:14;182;181
2026-02-18 20:25:33;177;197
2026-02-18 20:25:44;199;177
2026-02-18 20:25:53;184;190
2026-02-18 20:26:03;180;180
2026-02-18 20:26:24;192;181
2026-02-18 20:26:33;189;195
2026-02-18 20:26:43;179;168
2026-02-18 20:26:54;189;194
2026-02-18 20:27:04;177;172
2026-02-18 20:27:14;162;187
2026-02-18 20:27:23;187;177
2026-02-18 20:27:34;176;183
2026-02-18 20:27:43;186;206
2026-02-18 20:27:54;177;188
2026-02-18 20:28:03;194;193
2026-02-18 20:28:14;178;184
2026-02-18 20:28:33;182;169
2026-02-18 20:28:43;186;183
2026-02-18 20:28:54;192;207
2026-02-18 20:29:03;183;193
2026-02-18 20:29:14;173;181
2026-02-18 20:29:23;179;168
2026-02-18 20:29:33;181;186
2026-02-18 20:29:43;167;187
2026-02-18 20:29:53;175;166
2026-02-18 20:30:13;182;181
2026-02-18 20:30:23;185;200
2026-02-18 20:30:33;173;173
2026-02-18 20:30:43;187;184
2026-02-18 20:30:53;167;185
2026-02-18 20:31:04;187;180
2026-02-18 20:31:13;176;168
2026-02-18 20:31:24;161;171
2026-02-18 20:31:34;89;164
2026-02-18 20:31:44;70;163
2026-02-18 20:31:53;70;182
2026-02-18 20:32:14;65;169
2026-02-18 20:32:33;3;193
2026-02-18 20:33:04;2;178
2026-02-18 20:33:13;3;165
2026-02-18 20:33:23;3;199
2026-02-18 20:33:34;3;188
2026-02-18 20:33:44;69;186
2026-02-18 20:33:54;65;161
2026-02-18 20:34:04;2;171
2026-02-18 20:34:34;3;184
2026-02-18 20:34:44;3;194
2026-02-18 20:35:04;3;162
2026-02-18 20:35:14;2;184
2026-02-18 20:35:34;2;201
2026-02-18 20:35:44;3;173
2026-02-18 20:35:54;3;194
2026-02-18 20:36:04;3;180
2026-02-18 20:36:24;2;196
2026-02-18 20:36:44;3;173
2026-02-18 20:37:04;3;193
2026-02-18 20:37:24;3;204
2026-02-18 20:37:34;3;191
2026-02-18 20:37:54;3;204
2026-02-18 20:38:04;3;189
2026-02-18 20:38:24;3;207
2026-02-18 20:38:34;3;194
2026-02-18 20:39:04;2;166
2026-02-18 20:39:14;3;176
2026-02-18 20:39:34;3;195
2026-02-18 20:39:44;3;207
2026-02-18 20:39:54;3;184
2026-02-18 20:40:04;3;163
2026-02-18 20:40:24;3;195
2026-02-18 20:40:44;3;178
2026-02-18 20:40:54;3;203
2026-02-18 20:41:04;3;175
2026-02-18 20:41:14;3;187
2026-02-18 20:41:54;3;172
2026-02-18 20:42:04;3;196
2026-02-18 20:42:14;3;186
2026-02-18 20:42:34;3;175
2026-02-18 20:42:44;3;187
2026-02-18 20:43:14;3;171
2026-02-18 20:43:24;3;182
2026-02-18 20:44:24;3;158
2026-02-18 20:44:34;3;209
2026-02-18 20:44:44;3;168
2026-02-18 20:44:54;3;186
2026-02-18 20:45:04;3;199
2026-02-18 20:45:14;3;180
2026-02-18 20:45:34;3;193
2026-02-18 20:45:44;3;178
2026-02-18 20:47:14;3;188
2026-02-18 20:47:34;3;171
2026-02-18 20:47:44;3;216
2026-02-18 20:47:54;3;185
2026-02-18 20:48:04;3;199
2026-02-18 20:48:14;3;189
2026-02-18 20:48:24;3;203
2026-02-18 20:48:44;381;215
2026-02-18 20:48:54;66;189
2026-02-18 20:49:04;84;182
2026-02-18 20:49:14;139;191
2026-02-18 20:49:24;175;202
2026-02-18 20:49:34;160;217
2026-02-18 20:49:44;164;189
2026-02-18 20:49:54;118;205
2026-02-18 20:50:04;124;186
2026-02-18 20:50:14;115;205
2026-02-18 20:50:24;111;193
2026-02-18 20:50:34;113;217
2026-02-18 20:50:44;124;191
2026-02-18 20:50:54;128;208
2026-02-18 20:51:04;135;179
2026-02-18 20:51:14;133;193
2026-02-18 20:51:24;143;188
2026-02-18 20:51:34;148;174
2026-02-18 20:51:44;173;207
2026-02-18 20:52:04;162;179
2026-02-18 20:52:14;181;197
2026-02-18 20:52:34;171;188
2026-02-18 20:52:44;187;198
2026-02-18 20:52:54;197;195
2026-02-18 20:53:24;195;184
2026-02-18 20:53:34;187;195
2026-02-18 20:54:04;177;184
2026-02-18 20:54:24;193;193
2026-02-18 20:54:44;180;190
2026-02-18 20:55:04;192;204
2026-02-18 20:55:14;185;169
2026-02-18 20:55:24;189;179
2026-02-18 20:55:34;188;167
2026-02-18 20:55:44;187;180
2026-02-18 20:55:54;177;163
2026-02-18 20:56:04;185;183
2026-02-18 20:56:14;198;181
2026-02-18 20:56:24;197;193
2026-02-18 20:56:34;187;183
2026-02-18 20:56:44;182;197
2026-02-18 20:57:14;182;179
2026-02-18 20:57:24;180;203
2026-02-18 20:57:34;206;197
2026-02-18 20:57:44;203;176
2026-02-18 20:57:54;177;195
2026-02-18 20:58:14;190;188
2026-02-18 20:58:34;201;175
2026-02-18 20:58:44;187;180
2026-02-18 20:58:54;206;210
2026-02-18 20:59:04;211;187
2026-02-18 20:59:14;236;194
2026-02-18 20:59:24;261;190
2026-02-18 20:59:34;316;200
2026-02-18 20:59:44;316;214
2026-02-18 20:59:54;298;185
2026-02-18 21:00:04;331;214
2026-02-18 21:00:14;311;196
2026-02-18 21:00:24;235;195
2026-02-18 21:00:34;210;202
2026-02-18 21:00:44;147;205
2026-02-18 21:00:54;112;176
2026-02-18 21:01:04;115;189
2026-02-18 21:01:34;128;192
2026-02-18 21:01:54;148;184
2026-02-18 21:02:04;158;191
2026-02-18 21:02:14;174;188
2026-02-18 21:02:24;187;201
2026-02-18 21:02:34;206;182
2026-02-18 21:02:44;217;206
2026-02-18 21:02:54;237;208
2026-02-18 21:03:04;291;209
2026-02-18 21:03:14;271;197
2026-02-18 21:03:24;247;172
2026-02-18 21:03:34;223;211
2026-02-18 21:03:44;220;192
2026-02-18 21:03:54;181;197
2026-02-18 21:04:04;154;200
2026-02-18 21:04:14;138;180
2026-02-18 21:04:24;144;192
2026-02-18 21:04:44;157;195
2026-02-18 21:04:54;173;197
2026-02-18 21:05:05;182;211
2026-02-18 21:05:14;198;181
2026-02-18 21:05:24;207;197
2026-02-18 21:05:35;266;188
2026-02-18 21:05:45;310;189
2026-02-18 21:05:54;283;188
2026-02-18 21:06:04;266;188
2026-02-18 21:06:15;230;192
2026-02-18 21:06:25;221;208
2026-02-18 21:06:34;178;180
2026-02-18 21:06:44;128;168
2026-02-18 21:06:55;125;182
2026-02-18 21:07:05;128;192
2026-02-18 21:07:14;142;205
2026-02-18 21:07:24;155;185
2026-02-18 21:07:44;177;216
2026-02-18 21:07:54;192;185
2026-02-18 21:08:14;254;205
2026-02-18 21:08:25;295;184
2026-02-18 21:08:44;281;196
2026-02-18 21:08:54;247;222
2026-02-18 21:09:04;231;195
2026-02-18 21:09:14;172;200
2026-02-18 21:09:24;138;175
2026-02-18 21:09:35;127;210
2026-02-18 21:09:45;138;193
2026-02-18 21:09:54;138;204
2026-02-18 21:10:04;138;189
2026-02-18 21:10:15;156;181
2026-02-18 21:10:24;167;173
2026-02-18 21:10:34;177;178
2026-02-18 21:10:44;202;183
2026-02-18 21:10:55;220;183
2026-02-18 21:11:04;270;184
2026-02-18 21:11:14;296;199
2026-02-18 21:11:35;256;193
2026-02-18 21:11:44;216;215
2026-02-18 21:11:54;201;199
2026-02-18 21:12:04;157;194
2026-02-18 21:12:14;137;196
2026-02-18 21:12:54;148;171
2026-02-18 21:13:04;158;201
2026-02-18 21:13:14;180;167
2026-02-18 21:13:24;196;191
2026-02-18 21:13:34;195;176
2026-02-18 21:13:44;220;199
2026-02-18 21:13:54;266;168
2026-02-18 21:14:04;301;196
2026-02-18 21:14:15;301;185
2026-02-18 21:14:24;276;196
2026-02-18 21:14:35;241;202
2026-02-18 21:14:44;200;198
2026-02-18 21:14:55;172;188
2026-02-18 21:15:04;133;182
2026-02-18 21:15:45;150;190
2026-02-18 21:16:15;182;176
2026-02-18 21:16:24;177;192
2026-02-18 21:16:34;201;173
2026-02-18 21:16:45;230;196
2026-02-18 21:16:55;257;178
2026-02-18 21:17:05;311;163
2026-02-18 21:17:14;306;178
2026-02-18 21:17:25;276;179
2026-02-18 21:17:35;216;181
2026-02-18 21:17:44;195;173
2026-02-18 21:17:54;158;192
2026-02-18 21:18:05;133;158
2026-02-18 21:18:15;138;187
2026-02-18 21:18:24;138;174
2026-02-18 21:18:35;138;192
2026-02-18 21:18:45;138;180
2026-02-18 21:18:55;151;185
2026-02-18 21:19:04;172;162
2026-02-18 21:19:15;185;175
2026-02-18 21:19:44;206;180
2026-02-18 21:19:55;230;186
2026-02-18 21:20:04;301;201
2026-02-18 21:20:15;305;165
2026-02-18 21:20:24;326;184
2026-02-18 21:20:34;281;184
2026-02-18 21:20:45;241;201
2026-02-18 21:20:55;213;166
2026-02-18 21:21:04;138;175
2026-02-18 21:21:15;118;177
2026-02-18 21:21:24;104;162
2026-02-18 21:21:35;109;179
2026-02-18 21:21:44;128;193
2026-02-18 21:22:05;154;186
2026-02-18 21:22:15;170;174
2026-02-18 21:22:35;189;189
2026-02-18 21:22:45;192;200
2026-02-18 21:22:55;236;180
2026-02-18 21:23:05;298;176
2026-02-18 21:23:25;291;193
2026-02-18 21:23:35;231;185
2026-02-18 21:23:45;216;182
2026-02-18 21:23:55;172;185
2026-02-18 21:24:05;133;166
2026-02-18 21:24:15;123;179
2026-02-18 21:24:45;138;159
2026-02-18 21:24:55;143;184
2026-02-18 21:25:05;158;157
2026-02-18 21:25:15;159;178
2026-02-18 21:25:25;153;166
2026-02-18 21:25:35;156;151
2026-02-18 21:25:45;182;180
2026-02-18 21:26:05;197;167
2026-02-18 21:26:15;216;175
2026-02-18 21:26:25;231;168
2026-02-18 21:26:35;296;188
2026-02-18 21:26:45;320;166
2026-02-18 21:26:55;310;168
2026-02-18 21:27:15;255;184
2026-02-18 21:27:25;211;169
2026-02-18 21:27:35;151;169
2026-02-18 21:27:45;128;162
2026-02-18 21:27:55;113;198
2026-02-18 21:28:15;113;169
2026-02-18 21:28:35;123;177
2026-02-18 21:28:45;128;158
2026-02-18 21:28:55;130;196
2026-02-18 21:29:05;141;185
2026-02-18 21:29:25;138;175
2026-02-18 21:29:35;143;200
2026-02-18 21:29:45;167;163
2026-02-18 21:30:05;165;191
2026-02-18 21:30:15;167;167
2026-02-18 21:30:25;168;199
2026-02-18 21:30:35;180;161
2026-02-18 21:30:45;181;176
2026-02-18 21:30:55;201;173
2026-02-18 21:31:05;266;183
2026-02-18 21:31:15;291;177
2026-02-18 21:31:35;296;205
2026-02-18 21:31:45;291;170
2026-02-18 21:31:55;296;186
2026-02-18 21:32:05;285;169
2026-02-18 21:32:25;301;175
2026-02-18 21:32:45;291;189
2026-02-18 21:32:55;316;165
2026-02-18 21:33:05;221;178
2026-02-18 21:33:15;147;171
2026-02-18 21:33:25;99;181
2026-02-18 21:33:35;99;157
2026-02-18 21:33:45;105;175
2026-02-18 21:33:55;94;157
2026-02-18 21:34:05;103;170
2026-02-18 21:34:15;109;185
2026-02-18 21:34:25;109;168
2026-02-18 21:34:35;119;193
2026-02-18 21:34:45;109;161
2026-02-18 21:34:55;129;176
2026-02-18 21:35:15;134;155
2026-02-18 21:35:25;149;181
2026-02-18 21:35:45;153;166
2026-02-18 21:35:55;142;165
2026-02-18 21:36:05;158;173
2026-02-18 21:36:25;154;184
2026-02-18 21:36:35;158;163
2026-02-18 21:36:45;162;198
2026-02-18 21:36:55;157;152
2026-02-18 21:37:05;167;180
2026-02-18 21:37:15;157;156
2026-02-18 21:37:25;158;179
2026-02-18 21:37:55;163;162
2026-02-18 21:38:05;152;159
2026-02-18 21:38:15;152;184
2026-02-18 21:38:25;152;153
2026-02-18 21:38:45;158;177
2026-02-18 21:38:55;157;165
2026-02-18 21:39:05;168;177
2026-02-18 21:39:15;156;182
2026-02-18 21:39:35;164;149
2026-02-18 21:39:45;153;178
2026-02-18 21:39:55;167;159
2026-02-18 21:40:05;154;164
2026-02-18 21:40:35;158;198
2026-02-18 21:40:45;167;172
2026-02-18 21:41:15;156;191
2026-02-18 21:41:35;183;172
2026-02-18 21:41:55;197;162
2026-02-18 21:42:15;207;129
2026-02-18 21:42:25;201;145
2026-02-18 21:42:35;198;133
2026-02-18 21:42:45;214;136
2026-02-18 21:43:05;226;148
2026-02-18 21:43:15;256;143
2026-02-18 21:43:25;332;136
2026-02-18 21:43:35;311;139
2026-02-18 21:43:45;332;168
2026-02-18 21:43:55;296;146
2026-02-18 21:44:05;245;140
2026-02-18 21:44:15;226;147
2026-02-18 21:44:25;163;142
2026-02-18 21:44:35;143;156
2026-02-18 21:44:45;157;128
2026-02-18 21:44:55;148;144
2026-02-18 21:45:05;152;154
2026-02-18 21:45:15;167;147
2026-02-18 21:45:35;182;134
2026-02-18 21:46:05;193;144
2026-02-18 21:46:15;174;144
2026-02-18 21:46:25;192;158
2026-02-18 21:46:35;187;127
2026-02-18 21:46:45;177;132
2026-02-18 21:47:05;197;137
2026-02-18 21:47:15;187;141
2026-02-18 21:47:25;177;150
2026-02-18 21:47:55;211;147
2026-02-18 21:48:05;188;148
2026-02-18 21:48:15;180;160
2026-02-18 21:48:25;194;136
2026-02-18 21:48:35;192;151
2026-02-18 21:48:45;203;151
2026-02-18 21:48:55;212;131
2026-02-18 21:49:05;231;137
2026-02-18 21:49:15;261;135
2026-02-18 21:49:26;301;144
2026-02-18 21:49:35;296;128
2026-02-18 21:49:45;261;144
2026-02-18 21:49:55;215;157
2026-02-18 21:50:06;201;148
2026-02-18 21:50:15;172;159
2026-02-18 21:50:25;128;175
2026-02-18 21:50:35;134;143
2026-02-18 21:50:55;128;127
2026-02-18 21:51:05;138;159
2026-02-18 21:51:15;142;139
2026-02-18 21:51:35;172;133
2026-02-18 21:51:45;148;133
2026-02-18 21:51:55;181;150
2026-02-18 21:52:05;187;133
2026-02-18 21:52:15;209;149
2026-02-18 21:52:25;265;155
2026-02-18 21:52:35;281;143
2026-02-18 21:52:45;291;132
2026-02-18 21:52:55;286;143
2026-02-18 21:53:05;305;139
2026-02-18 21:53:15;291;146
2026-02-18 21:53:35;315;154
2026-02-18 21:53:45;281;137
2026-02-18 21:53:55;212;130
2026-02-18 21:54:06;147;142
2026-02-18 21:54:15;108;134
2026-02-18 21:55:26;123;129
2026-02-18 21:55:55;135;137
2026-02-18 21:56:06;145;123
2026-02-18 21:56:15;137;137
2026-02-18 21:56:36;148;130
2026-02-18 21:57:06;158;104
2026-02-18 21:57:15;152;86
2026-02-18 21:57:26;167;87
2026-02-18 21:57:35;151;119
2026-02-18 21:57:45;138;83
2026-02-18 21:57:56;152;81
2026-02-18 21:58:15;143;5
2026-02-18 21:58:45;156;0
2026-02-18 21:59:45;136;0
2026-02-18 22:00:05;148;0
2026-02-18 22:01:26;137;0
2026-02-18 22:01:46;147;0
2026-02-18 22:02:45;159;0
2026-02-18 22:02:56;148;0
2026-02-18 22:03:46;138;0
2026-02-18 22:03:55;148;0
2026-02-18 22:04:16;127;0
2026-02-18 22:04:26;150;0
2026-02-18 22:05:06;138;0
2026-02-18 22:05:16;148;0
2026-02-18 22:06:16;138;0
2026-02-18 22:06:26;152;0
2026-02-18 22:10:06;162;0
2026-02-18 22:10:36;152;0
2026-02-18 22:10:46;164;0
2026-02-18 22:13:06;184;0
2026-02-18 22:13:36;172;0
2026-02-18 22:14:06;162;0
2026-02-18 22:14:46;174;0
2026-02-18 22:15:06;159;0
2026-02-18 22:16:16;172;0
2026-02-18 22:16:26;157;0
2026-02-18 22:16:36;168;0
2026-02-18 22:17:36;158;0
2026-02-18 22:18:36;168;0
2026-02-18 22:19:26;197;0
2026-02-18 22:19:36;173;0
2026-02-18 22:19:56;157;0
2026-02-18 22:20:46;172;0
2026-02-18 22:20:56;162;0
2026-02-18 22:22:26;177;0
2026-02-18 22:22:36;165;0
2026-02-18 22:23:06;187;0
2026-02-18 22:23:26;167;0
2026-02-18 22:24:06;152;0
2026-02-18 22:24:16;171;0
2026-02-18 22:25:56;181;0
2026-02-18 22:26:46;182;276
2026-02-18 22:26:56;178;81
2026-02-18 22:27:36;190;97
2026-02-18 22:27:46;177;146
2026-02-18 22:28:06;188;134
2026-02-18 22:28:36;199;131
2026-02-18 22:28:56;177;125
2026-02-18 22:29:16;167;166
2026-02-18 22:29:36;157;158
2026-02-18 22:29:56;158;144
2026-02-18 22:30:06;174;146
2026-02-18 22:30:16;167;159
2026-02-18 22:30:26;161;174
2026-02-18 22:30:36;163;155
2026-02-18 22:30:56;166;176
2026-02-18 22:31:06;162;155
2026-02-18 22:31:26;152;156
2026-02-18 22:31:36;161;175
2026-02-18 22:31:47;170;161
2026-02-18 22:32:06;158;157
2026-02-18 22:32:16;172;164
2026-02-18 22:32:26;159;166
2026-02-18 22:32:46;170;165
2026-02-18 22:33:26;178;142
2026-02-18 22:33:36;167;168
2026-02-18 22:33:46;169;158
2026-02-18 22:33:56;162;183
2026-02-18 22:34:06;172;163
2026-02-18 22:34:16;182;168
2026-02-18 22:34:26;167;169
2026-02-18 22:34:36;182;161
2026-02-18 22:34:46;181;151
2026-02-18 22:34:56;182;164
2026-02-18 22:35:06;182;176
2026-02-18 22:35:16;197;172
2026-02-18 22:35:26;212;167
2026-02-18 22:35:36;251;159
2026-02-18 22:35:46;316;166
2026-02-18 22:35:56;305;177
2026-02-18 22:36:06;291;170
2026-02-18 22:36:16;326;163
2026-02-18 22:36:26;316;153
2026-02-18 22:36:36;324;179
2026-02-18 22:36:46;250;177
2026-02-18 22:36:56;192;156
2026-02-18 22:37:06;128;169
2026-02-18 22:37:16;114;161
2026-02-18 22:37:26;114;175
2026-02-18 22:37:46;128;162
2026-02-18 22:37:56;141;170
2026-02-18 22:38:07;153;170
2026-02-18 22:38:16;158;160
2026-02-18 22:38:26;177;205
2026-02-18 22:38:36;196;174
2026-02-18 22:38:46;172;184
2026-02-18 22:38:56;222;178
2026-02-18 22:39:26;210;200
2026-02-18 22:39:36;168;186
2026-02-18 22:39:56;171;202
2026-02-18 22:40:16;208;220
2026-02-18 22:40:26;224;191
2026-02-18 22:40:36;241;187
2026-02-18 22:40:46;226;171
2026-02-18 22:40:56;231;191
2026-02-18 22:41:06;202;182
2026-02-18 22:41:16;172;178
2026-02-18 22:41:26;152;180
2026-02-18 22:41:36;175;198
2026-02-18 22:41:56;206;161
2026-02-18 22:42:06;210;204
2026-02-18 22:42:16;220;179
2026-02-18 22:42:26;158;180
2026-02-18 22:42:36;220;193
2026-02-18 22:42:46;232;196
2026-02-18 22:42:56;230;161
2026-02-18 22:43:06;227;207
2026-02-18 22:43:16;174;185
2026-02-18 22:43:26;163;160
2026-02-18 22:43:36;158;186
2026-02-18 22:43:46;173;212
2026-02-18 22:43:56;188;185
2026-02-18 22:44:16;221;211
2026-02-18 22:44:36;212;193
2026-02-18 22:44:46;216;208
2026-02-18 22:44:56;202;207
2026-02-18 22:45:06;187;208
2026-02-18 22:45:16;199;207
2026-02-18 22:45:26;182;214
2026-02-18 22:45:37;201;219
2026-02-18 22:45:46;200;208
2026-02-18 22:45:56;195;187
2026-02-18 22:46:06;196;206
2026-02-18 22:46:16;191;187
2026-02-18 22:46:26;201;190
2026-02-18 22:46:36;172;226
2026-02-18 22:46:46;206;240
2026-02-18 22:46:56;182;174
2026-02-18 22:47:06;192;236
2026-02-18 22:47:16;195;210
2026-02-18 22:47:26;205;206
2026-02-18 22:47:56;192;196
2026-02-18 22:48:06;193;171
2026-02-18 22:48:16;206;227
2026-02-18 22:48:26;202;191
2026-02-18 22:48:36;194;167
2026-02-18 22:48:46;194;184
2026-02-18 22:48:56;212;226
2026-02-18 22:49:06;206;185
2026-02-18 22:49:26;197;200
2026-02-18 22:49:36;211;214
2026-02-18 22:49:46;212;227
2026-02-18 22:49:56;193;188
2026-02-18 22:50:06;182;180
2026-02-18 22:50:16;193;175
2026-02-18 22:50:26;192;193
2026-02-18 22:50:36;206;170
2026-02-18 22:50:46;204;202
2026-02-18 22:50:56;187;219
2026-02-18 22:51:06;187;200
2026-02-18 22:51:16;199;193
2026-02-18 22:51:26;187;212
2026-02-18 22:51:46;192;195
2026-02-18 22:51:56;192;178
2026-02-18 22:52:07;182;196
2026-02-18 22:52:16;190;174
2026-02-18 22:52:26;182;200
2026-02-18 22:52:36;197;179
2026-02-18 22:52:46;172;175
2026-02-18 22:52:56;186;186
2026-02-18 22:53:06;201;191
2026-02-18 22:53:26;199;166
2026-02-18 22:54:16;209;168
2026-02-18 22:54:26;216;148
2026-02-18 22:54:37;221;177
2026-02-18 22:54:46;232;179
2026-02-18 22:54:56;216;153
2026-02-18 22:55:06;205;149
2026-02-18 22:55:17;187;158
2026-02-18 22:55:26;157;165
2026-02-18 22:55:36;147;152
2026-02-18 22:56:07;167;155
2026-02-18 22:56:26;181;145
2026-02-18 22:56:37;194;161
2026-02-18 22:56:46;172;160
2026-02-18 22:56:56;206;145
2026-02-18 22:57:07;223;155
2026-02-18 22:57:26;246;148
2026-02-18 22:57:36;286;141
2026-02-18 22:57:47;291;157
2026-02-18 22:57:56;281;148
2026-02-18 22:58:06;231;152
2026-02-18 22:58:16;211;133
2026-02-18 22:58:26;182;178
2026-02-18 22:58:37;143;139
2026-02-18 22:58:46;124;147
2026-02-18 22:59:16;143;148
2026-02-18 22:59:36;158;142
2026-02-18 23:00:06;165;164
2026-02-18 23:00:16;158;142
2026-02-18 23:00:27;173;153
2026-02-18 23:00:37;161;166
2026-02-18 23:00:46;167;142
2026-02-18 23:01:06;181;143
2026-02-18 23:01:16;167;172
2026-02-18 23:01:36;172;145
2026-02-18 23:02:36;172;156
2026-02-18 23:03:06;178;137
2026-02-18 23:03:16;167;154
2026-02-18 23:03:36;171;133
2026-02-18 23:03:46;158;146
2026-02-18 23:03:56;168;149
2026-02-18 23:04:06;167;131
2026-02-18 23:04:16;157;143
2026-02-18 23:05:56;167;136
2026-02-18 23:06:07;162;146
2026-02-18 23:06:17;173;143
2026-02-18 23:06:27;163;143
2026-02-18 23:06:46;167;158
2026-02-18 23:06:56;168;137
2026-02-18 23:08:27;176;155
2026-02-18 23:08:36;165;149
2026-02-18 23:08:46;172;126
2026-02-18 23:08:57;177;144
2026-02-18 23:09:06;164;137
2026-02-18 23:09:17;181;128
2026-02-18 23:09:47;182;164
2026-02-18 23:09:56;183;134
2026-02-18 23:10:06;190;150
2026-02-18 23:10:17;176;149
2026-02-18 23:10:27;166;149
2026-02-18 23:10:36;191;150
2026-02-18 23:10:46;172;135
2026-02-18 23:10:57;184;136
2026-02-18 23:11:16;189;172
2026-02-18 23:11:27;177;134
2026-02-18 23:11:37;179;160
2026-02-18 23:11:47;184;150
2026-02-18 23:12:07;197;96
2026-02-18 23:12:17;192;83
2026-02-18 23:12:27;173;81
2026-02-18 23:13:16;163;3
2026-02-18 23:13:37;184;0
2026-02-18 23:13:56;172;0
2026-02-18 23:14:07;162;0
2026-02-18 23:14:16;177;0
2026-02-18 23:15:06;188;0
2026-02-18 23:15:17;177;0
2026-02-18 23:16:17;165;0
2026-02-18 23:16:27;177;0
2026-02-18 23:16:37;200;0
2026-02-18 23:16:46;210;0
2026-02-18 23:17:07;260;0
2026-02-18 23:17:17;310;0
2026-02-18 23:17:27;326;0
2026-02-18 23:17:57;291;0
2026-02-18 23:18:07;246;0
2026-02-18 23:18:17;185;0
2026-02-18 23:18:27;141;0
2026-02-18 23:19:17;167;0
2026-02-18 23:19:47;181;0
2026-02-18 23:19:57;192;0
2026-02-18 23:20:07;206;0
2026-02-18 23:20:17;216;0
2026-02-18 23:20:27;236;0
2026-02-18 23:21:07;172;0
2026-02-18 23:21:17;133;0
2026-02-18 23:21:37;143;0
2026-02-18 23:22:07;161;0
2026-02-18 23:22:17;172;0
2026-02-18 23:22:27;182;0
2026-02-18 23:22:57;197;0
2026-02-18 23:23:07;217;0
2026-02-18 23:23:17;238;0
2026-02-18 23:23:37;265;0
2026-02-18 23:23:47;247;0
2026-02-18 23:23:57;214;0
2026-02-18 23:24:07;187;0
2026-02-18 23:24:17;147;0
2026-02-18 23:24:47;157;0
2026-02-18 23:25:07;193;0
2026-02-18 23:25:17;181;0
2026-02-18 23:25:37;206;0
2026-02-18 23:25:57;226;0
2026-02-18 23:26:07;236;0
2026-02-18 23:26:27;184;0
2026-02-18 23:26:47;157;0
2026-02-18 23:27:37;178;0
2026-02-18 23:27:47;191;0
2026-02-18 23:27:57;201;0
2026-02-18 23:28:07;215;0
2026-02-18 23:28:27;226;0
2026-02-18 23:28:57;202;0
2026-02-18 23:29:07;167;0
2026-02-18 23:29:27;155;0
2026-02-18 23:29:37;168;0
2026-02-18 23:29:57;182;0
2026-02-18 23:30:07;200;0
2026-02-18 23:30:27;223;0
2026-02-18 23:30:37;255;0
2026-02-18 23:30:47;281;0
2026-02-18 23:30:57;261;0
2026-02-18 23:31:17;202;0
2026-02-18 23:31:27;216;0
2026-02-18 23:31:37;190;0
2026-02-18 23:31:47;165;0
2026-02-18 23:31:57;149;0
2026-02-18 23:32:27;162;0
2026-02-18 23:32:37;186;0
2026-02-18 23:32:47;197;0
2026-02-18 23:32:57;231;0
2026-02-18 23:33:07;266;0
2026-02-18 23:33:17;300;0
2026-02-18 23:33:27;266;0
2026-02-18 23:33:37;228;0
2026-02-18 23:33:47;214;0
2026-02-18 23:33:57;156;0
2026-02-18 23:34:07;143;0
2026-02-18 23:34:17;133;0
2026-02-18 23:34:37;148;0
2026-02-18 23:34:47;159;0
2026-02-18 23:34:57;177;0
2026-02-18 23:35:07;167;0
2026-02-18 23:35:17;214;0
2026-02-18 23:35:27;239;0
2026-02-18 23:35:37;310;0
2026-02-18 23:36:07;240;0
2026-02-18 23:36:17;216;0
2026-02-18 23:36:27;149;0
2026-02-18 23:36:37;138;0
2026-02-18 23:36:47;128;0
2026-02-18 23:37:07;148;0
2026-02-18 23:37:27;171;0
2026-02-18 23:37:47;197;0
2026-02-18 23:38:07;221;0
2026-02-18 23:38:17;261;0
2026-02-18 23:38:27;305;0
2026-02-18 23:38:37;261;0
2026-02-18 23:38:47;250;0
2026-02-18 23:38:57;217;0
2026-02-18 23:39:07;167;0
2026-02-18 23:39:17;138;0
2026-02-18 23:39:47;149;0
2026-02-18 23:39:57;138;0
